origin,destination,dist_km,total_veh,n_av,n_normal,av_fraction,E_eff,ground_max,domain_max,ground_mean
2127,2125,2.505750037,458.347308320227,0,458.347308320227,0,8.84157616358463e-10,6.05477053639303e-09,6.05477053639303e-09,3.92359230934556e-09
2127,2210,1.386892182,659690.130503596,0,659690.130503596,0,1.27255040606404e-06,8.71451035670055e-06,8.71451035670055e-06,5.64714808096289e-06
2128,2110,3.397016429,658910.987260137,0,658910.987260137,0,1.27104742912835e-06,8.70421787004581e-06,8.70421787004581e-06,5.64047837791802e-06
2129,2113,1.708088604,264274.747276829,0,264274.747276829,0,5.09789250148204e-07,3.49107090688208e-06,3.49107090688208e-06,2.26227218344471e-06
2130,2115,3.902644454,349.768699398312,0,349.768699398312,0,6.74708139271435e-10,4.62044649816033e-09,4.62044649816033e-09,2.9941264061056e-09
2130,2119,2.96757456,385.970807868322,0,385.970807868322,0,7.44542453449695e-10,5.09867655589283e-09,5.09867655589283e-09,3.30402746104053e-09
2130,2120,2.994964442,132395.327950821,0,132395.327950821,0,2.55392222127355e-07,1.74894303136752e-06,1.74894303136752e-06,1.13334425906173e-06
2130,2121,2.378980882,643.901576466647,0,643.901576466647,0,1.24209409040634e-09,8.50594346853553e-09,8.50594346853553e-09,5.51199325825413e-09
2130,2131,2.835131619,610.693946392235,0,610.693946392235,0,1.17803616202206e-09,8.06727048735262e-09,8.06727048735262e-09,5.22772584878889e-09
2130,2132,5.006153108,329892.756345031,0,329892.756345031,0,6.36367199739643e-07,4.35788517796174e-06,4.35788517796174e-06,2.82398229073892e-06
2131,2126,2.715138703,807.301784094474,0,807.301784094474,0,1.55729510820693e-09,1.06644611358723e-08,1.06644611358723e-08,6.91074871368289e-09
2131,2130,2.835131619,561.117603134655,0,561.117603134655,0,1.08240278382457e-09,7.41236671240042e-09,7.41236671240042e-09,4.803337277939e-09
2131,2132,3.076300139,330155.725349755,0,330155.725349755,0,6.36874470196287e-07,4.3613590000021e-06,4.3613590000021e-06,2.82623338536913e-06
2131,2136,2.155,330155.725349755,0,330155.725349755,0,6.36874470196287e-07,4.3613590000021e-06,4.3613590000021e-06,2.82623338536913e-06
2132,2130,5.006153108,329318.909090909,0,329318.909090909,0,6.35260241301908e-07,4.35030465248776e-06,4.35030465248776e-06,2.81906998377836e-06
2132,2131,3.076300139,329538.030769231,0,329538.030769231,0,6.35682929724597e-07,4.35319925109826e-06,4.35319925109826e-06,2.82094573196379e-06
2132,2136,2.44,733.333333333333,0,733.333333333333,0,1.41460905349794e-09,9.68733748277932e-09,9.68733748277932e-09,6.27755628673435e-09
2134,2135,2.171957846,330000,0,330000,0,6.36574074074074e-07,4.35930186725069e-06,4.35930186725069e-06,2.82490032903046e-06
2134,2215,2.613197929,330000,0,330000,0,6.36574074074074e-07,4.35930186725069e-06,4.35930186725069e-06,2.82490032903046e-06
2135,2134,2.171957846,330254.870481472,0,330254.870481472,0,6.37065722379383e-07,4.36266870775309e-06,4.36266870775309e-06,2.82708209783946e-06
2136,2126,2.368,329538.030769231,0,329538.030769231,0,6.35682929724597e-07,4.35319925109826e-06,4.35319925109826e-06,2.82094573196379e-06
2136,2131,2.155,329538.030769231,0,329538.030769231,0,6.35682929724597e-07,4.35319925109826e-06,4.35319925109826e-06,2.82094573196379e-06
2136,2132,2.44,733.333333333333,0,733.333333333333,0,1.41460905349794e-09,9.68733748277932e-09,9.68733748277932e-09,6.27755628673435e-09
2203,2108,0.682207211,219717.449275363,0,219717.449275363,0,4.23837672213277e-07,2.31938692739951e-06,2.31938692739951e-06,1.51453224515611e-06
2203,2109,0.512428871,220000.000000001,0,220000.000000001,0,4.24382716049385e-07,1.90929744826743e-06,1.90929744826743e-06,1.17670396976209e-06
2203,2114,0.667789107,220000.000000001,0,220000.000000001,0,4.24382716049385e-07,2.27884213539444e-06,2.27884213539444e-06,1.482535311899e-06
2210,2127,1.386892182,658983.038930058,0,658983.038930058,0,1.27118641768916e-06,8.70516967301315e-06,8.70516967301315e-06,5.64109516211822e-06
2215,2115,0.907591305,1015.60592315095,0,1015.60592315095,0,1.95911636410291e-09,1.27107052608817e-08,1.27107052608817e-08,8.37194592784083e-09
2215,2134,2.613197929,331251.245914268,0,331251.245914268,0,6.38987742890178e-07,4.37583083285814e-06,4.37583083285814e-06,2.83561137446959e-06
2108,2109,1.194102859,366.666666666667,73.3333333333334,293.333333333334,0.2,6.22427983539095e-10,4.26242849242291e-09,4.26242849242291e-09,2.76212476616312e-09
2108,2110,1.060104309,196.451579563854,39.2903159127708,157.161263651083,0.2,3.33482619629999e-10,2.28371130031215e-09,2.28371130031215e-09,1.47988301799596e-09
2108,2111,0.891136501,293.82995951417,58.765991902834,235.063967611336,0.2,4.98785425101215e-10,3.19569420183557e-09,3.19569420183557e-09,2.10754286437792e-09
2108,2114,0.714440978,1029.24903720663,205.849807441326,823.399229765304,0.2,1.74718200760385e-09,9.73794218830048e-09,9.73794218830048e-09,6.37883133824423e-09
2108,2116,1.060113653,132364.366909605,26472.873381921,105891.493527684,0.2,2.24692598149021e-07,1.53870995153733e-06,1.53870995153733e-06,9.97109716359604e-07
2108,2203,0.682207211,220368.287648366,44073.6575296732,176294.630118693,0.2,3.74081969773461e-07,2.04710644511048e-06,2.04710644511048e-06,1.33673630896199e-06
2109,2108,1.194102859,562.599486508178,112.519897301636,450.079589206542,0.2,9.55029992529315e-10,6.54010931213169e-09,6.54010931213169e-09,4.23809993213151e-09
2109,2110,0.603499322,294.677369345782,58.9354738691564,235.741895476626,0.2,5.00223929445e-10,2.52799701323203e-09,2.52799701323203e-09,1.62043839968955e-09
2109,2113,0.262455142,132599.61757439,26519.923514878,106079.694059512,0.2,2.25091943413316e-07,6.6952393710063e-07,6.6952393710063e-07,3.30019204310108e-07
2109,2203,0.512428871,220549.189509152,44109.8379018304,176439.351607322,0.2,3.74389056265536e-07,1.68437601898908e-06,1.68437601898908e-06,1.03808442729292e-06
2110,2108,1.060104309,449.903834334265,89.980766866853,359.923067467412,0.2,7.63725644703228e-10,5.23004433359095e-09,5.23004433359095e-09,3.38915597238114e-09
2110,2109,0.603499322,366.666666666667,73.3333333333334,293.333333333334,0.2,6.22427983539095e-10,3.14558338919265e-09,3.14558338919265e-09,2.01630938905129e-09
2110,2111,1.025019777,293.82995951417,58.765991902834,235.063967611336,0.2,4.98785425101215e-10,3.41571597643819e-09,3.41571597643819e-09,2.2134409314949e-09
2110,2113,0.855902515,132497.522827371,26499.5045654742,105998.018261897,0.2,2.24918634429179e-07,1.40269159919134e-06,1.40269159919134e-06,9.2640972800748e-07
2110,2127,2.811209001,209.19219763749,41.838439527498,167.353758109992,0.2,3.55110212038949e-10,2.43181850073437e-09,2.43181850073437e-09,1.575858954498e-09
2110,2128,3.397016429,330101.530793913,66020.3061587826,264081.22463513,0.2,5.60357536841519e-07,3.83736591885925e-06,3.83736591885925e-06,2.48667712787515e-06
2111,2108,0.891136501,579.530456426543,115.906091285309,463.624365141234,0.2,9.83770836526539e-10,6.30297238052781e-09,6.30297238052781e-09,4.15677584461069e-09
2111,2110,1.025019777,235.741895476625,47.148379095325,188.5935163813,0.2,4.00179143555999e-10,2.74045356037459e-09,2.74045356037459e-09,1.77585962159515e-09
2111,2116,1.26381351,264160.538817253,52832.1077634506,211328.431053802,0.2,4.48420667745337e-07,3.07081474698667e-06,3.07081474698667e-06,1.98993918139126e-06
2111,2118,1.636543894,429.000586220785,85.800117244157,343.200468976628,0.2,7.28241735868617e-10,4.9870481508371e-09,4.9870481508371e-09,3.23169039245161e-09
2111,2127,2.385681299,251.030637164988,50.2061274329976,200.82450973199,0.2,4.26132254446739e-10,2.91818220088124e-09,2.91818220088124e-09,1.8910307453976e-09
2113,2109,0.262455142,165183.333333333,33036.6666666666,132146.666666666,0.2,2.80403806584362e-07,8.34046113403714e-07,8.34046113403714e-07,4.11114852585266e-07
2113,2111,1.719992713,165074.078272605,33014.815654521,132059.262618084,0.2,2.80218342746706e-07,1.91895396706255e-06,1.91895396706255e-06,1.24351418140448e-06
2113,2114,0.928678339,166070.870055553,33214.1740111106,132856.696044442,0.2,2.81910427563439e-07,1.85098112347082e-06,1.85098112347082e-06,1.21715487655538e-06
2113,2129,1.708088604,165373.79991602,33074.759983204,132299.039932816,0.2,2.80727129487071e-07,1.92243817271533e-06,1.92243817271533e-06,1.24577200478875e-06
2114,2108,0.714440978,842.662913212695,168.532582642539,674.130330570156,0.2,1.43044630329316e-09,7.97261152204771e-09,7.97261152204771e-09,5.22245287978656e-09
2114,2113,0.928678339,132701.712321409,26540.3424642818,106161.369857127,0.2,2.25265252397454e-07,1.47905749200336e-06,1.47905749200336e-06,9.72588005501639e-07
2114,2203,0.667789107,220732.522842485,44146.504568497,176586.018273988,0.2,3.74700270257305e-07,2.01205829482148e-06,2.01205829482148e-06,1.30897503839414e-06
2115,2116,1.972403126,132302.89747638,26460.579495276,105842.317981104,0.2,2.24588251888917e-07,1.53799538136389e-06,1.53799538136389e-06,9.96646662967223e-07
2115,2118,1.999934567,353.407751104621,70.6815502209242,282.726200883697,0.2,5.99920565146733e-10,4.10829618477665e-09,4.10829618477665e-09,2.66224445967296e-09
2115,2120,0.952875416,132433.906717801,26486.7813435602,105947.125374241,0.2,2.24810644119724e-07,1.49283343084609e-06,1.49283343084609e-06,9.79662057561207e-07
2115,2130,3.902644454,454.170766687449,90.8341533374898,363.336613349959,0.2,7.70968894068201e-10,5.27964659005674e-09,5.27964659005674e-09,3.42129906200371e-09
2115,2215,0.907591305,941.247460386361,188.249492077272,752.997968309089,0.2,1.59779661485339e-09,1.0366470420217e-08,1.0366470420217e-08,6.82790828985034e-09
2116,2108,1.060113653,165202.83901665,33040.56780333,132162.27121332,0.2,2.80436918083819e-07,1.92045078560106e-06,1.92045078560106e-06,1.2444841447864e-06
2116,2111,1.26381351,164890.744939271,32978.1489878542,131912.595951417,0.2,2.79907128754935e-07,1.91682275281633e-06,1.91682275281633e-06,1.2421331190214e-06
2116,2115,1.972403126,165057.362936679,33011.4725873358,132045.890349343,0.2,2.80189967948066e-07,1.91875965454224e-06,1.91875965454224e-06,1.24338826364993e-06
2116,2118,1.370015114,165000.278848558,33000.0557697116,132000.223078846,0.2,2.80093065946626e-07,1.91809606315041e-06,1.91809606315041e-06,1.24295824535842e-06
2118,2111,1.636543894,251.854251012146,50.3708502024292,201.483400809717,0.2,4.2753036437247e-10,2.92775655123274e-09,2.92775655123274e-09,1.89723508413848e-09
2118,2115,1.999934567,356.585919520766,71.3171839041532,285.268735616613,0.2,6.05315604124757e-10,4.14524177280583e-09,4.14524177280583e-09,2.68618581701824e-09
2118,2116,1.370015114,132371.086421451,26474.2172842902,105896.869137161,0.2,2.24704004727772e-07,1.53878806455209e-06,1.53878806455209e-06,9.97160334896202e-07
2118,2119,1.964409789,343.599663545107,68.7199327090214,274.879730836086,0.2,5.83271033795706e-10,3.99427907967706e-09,3.99427907967706e-09,2.58835947360887e-09
2118,2120,2.237183405,132585.962704214,26517.1925408428,106068.770163371,0.2,2.25068763849746e-07,1.5412859594339e-06,1.5412859594339e-06,9.98779012447877e-07
2118,2125,2.750825735,323.831752218138,64.7663504436276,259.06540177451,0.2,5.49714394197456e-10,3.76448096565225e-09,3.76448096565225e-09,2.43944646237741e-09
2118,2127,2.627991548,179.307597974991,35.8615195949982,143.446078379993,0.2,3.0438018174767e-10,2.08441585777231e-09,2.08441585777231e-09,1.35073624671257e-09
2119,2118,1.964409789,380.329084662598,76.0658169325196,304.263267730078,0.2,6.45620359766756e-10,4.42125143717177e-09,4.42125143717177e-09,2.86504468374194e-09
2119,2120,1.305711996,264145.755008116,52829.1510016232,211316.604006493,0.2,4.48395571773037e-07,3.0706428880886e-06,3.0706428880886e-06,1.98982781395847e-06
2119,2121,2.023971733,790.810599797988,158.162119959598,632.64847983839,0.2,1.34242540089165e-09,9.19301899824271e-09,9.19301899824271e-09,5.95722966285363e-09
2119,2125,2.563154726,430.415655007386,86.0831310014772,344.332524005909,0.2,7.30643858808834e-10,5.00349804951367e-09,5.00349804951367e-09,3.2423502012006e-09
2119,2130,2.96757456,525.150716104526,105.030143220905,420.120572883621,0.2,8.91459548942868e-10,6.10477465947333e-09,6.10477465947333e-09,3.95599581523801e-09
2120,2115,0.952875416,164959.024693233,32991.8049386466,131967.219754586,0.2,2.80023035744686e-07,1.85946599994639e-06,1.85946599994639e-06,1.22026225420216e-06
2120,2118,2.237183405,164905.109372754,32981.0218745508,131924.087498203,0.2,2.7993151282412e-07,1.91698973655421e-06,1.91698973655421e-06,1.24224132726906e-06
2120,2119,1.305711996,165025.442280495,33005.088456099,132020.353824396,0.2,2.80135781648988e-07,1.91838858313929e-06,1.91838858313929e-06,1.24314780319085e-06
2120,2130,2.994964442,164989.969552472,32997.9939104944,131991.975641978,0.2,2.80075565598332e-07,1.91797621959394e-06,1.91797621959394e-06,1.24288058473468e-06
2121,2119,2.023971733,387.548970611615,77.509794122323,310.039176489292,0.2,6.57876339001198e-10,4.50518120330214e-09,4.50518120330214e-09,2.91943257225645e-09
2121,2122,3.969033818,220310.607438606,44062.1214877212,176248.485950885,0.2,3.7398405583714e-07,2.56106784635267e-06,2.56106784635267e-06,1.65961468651258e-06
2121,2124,2.549820527,329943.940771939,65988.7881543878,263955.152617551,0.2,5.60090022915329e-07,3.83553396558711e-06,3.83553396558711e-06,2.48548999159535e-06
2121,2125,2.709846204,359.733071095514,71.9466142191028,287.786456876411,0.2,6.106579910572e-10,4.18182679610267e-09,4.18182679610267e-09,2.70989352240228e-09
2121,2126,3.557329907,634.539412212498,126.9078824425,507.631529769998,0.2,1.07715023678047e-09,7.37639691867226e-09,7.37639691867226e-09,4.78002825157834e-09
2121,2130,2.378980882,446.43513977739,89.287027955478,357.148111821912,0.2,7.57837428634459e-10,5.18972143583441e-09,5.18972143583441e-09,3.36302606199442e-09
2122,2121,3.969033818,329460.432432432,65892.0864864864,263568.345945946,0.2,5.59269252585919e-07,3.82991327543446e-06,3.82991327543446e-06,2.48184769061572e-06
2122,2124,3.035840126,733.333333333333,146.666666666667,586.666666666666,0.2,1.24485596707819e-09,8.52485698484581e-09,8.52485698484581e-09,5.52424953232623e-09
2122,2125,2.394128776,329562.794520548,65912.5589041096,263650.235616439,0.2,5.59443015389819e-07,3.83110321474609e-06,3.83110321474609e-06,2.48261879113945e-06
2124,2121,2.549820527,329460.432432432,65892.0864864864,263568.345945946,0.2,5.59269252585919e-07,3.82991327543446e-06,3.82991327543446e-06,2.48184769061572e-06
2124,2122,3.035840126,733.333333333333,146.666666666667,586.666666666666,0.2,1.24485596707819e-09,8.52485698484581e-09,8.52485698484581e-09,5.52424953232623e-09
2124,2126,2.271222943,329538.030769231,65907.6061538462,263630.424615385,0.2,5.59400978157645e-07,3.83081534096648e-06,3.83081534096648e-06,2.48243224412814e-06
2125,2118,2.750825735,412.653411609838,82.5306823219676,330.12272928787,0.2,7.00491902424108e-10,4.7970154340217e-09,4.7970154340217e-09,3.10854602195246e-09
2125,2119,2.563154726,471.637128832528,94.3274257665056,377.309703066022,0.2,8.00618582894723e-10,5.48268964369173e-09,5.48268964369173e-09,3.55287434779197e-09
2125,2121,2.709846204,932.295329512081,186.459065902416,745.836263609665,0.2,1.58260009639397e-09,1.0837751388723e-08,1.0837751388723e-08,7.02304368824597e-09
2125,2122,2.394128776,439999.417819986,87999.8835639972,351999.534255989,0.2,7.46912591978372e-07,5.11490742317836e-06,5.11490742317836e-06,3.31454533379437e-06
2125,2127,2.505750037,251.030637164988,50.2061274329976,200.82450973199,0.2,4.26132254446739e-10,2.91818220088124e-09,2.91818220088124e-09,1.8910307453976e-09
2126,2124,2.271222943,330155.725349755,66031.145069951,264124.580279804,0.2,5.60449533772732e-07,3.83799592000185e-06,3.83799592000185e-06,2.48708537912483e-06
2126,2130,4.155079203,561.117603134655,112.223520626931,448.894082507724,0.2,9.52514449765618e-10,6.52288270691237e-09,6.52288270691237e-09,4.22693680458632e-09
2126,2131,2.715138703,807.301784094474,161.460356818895,645.841427275579,0.2,1.3704196952221e-09,9.38472579956761e-09,9.38472579956761e-09,6.08145886804094e-09
