origin,destination,dist_km,total_veh,n_av,n_normal,av_fraction,scenario,E_eff,ground_max,domain_max,ground_mean
2110,2127,2.811209001,209.19219763749,115.655393200139,93.5368044373515,0.552866667620932,No Policy,2.69673923065986e-10,1.84674507531637e-09,1.84674507531637e-09,1.19672161501097e-09
2110,2128,3.397016429,330101.530793913,182502.133306599,147599.397487314,0.552866667620932,No Policy,4.25540607272287e-07,2.91413056142971e-06,2.91413056142971e-06,1.88840521544618e-06
2111,2108,0.891136501,579.530456426543,320.403072229381,259.127384197162,0.552866667620932,No Policy,7.47084515989419e-10,4.78653452142081e-09,4.78653452142081e-09,3.15669336256413e-09
2111,2110,1.025019777,235.741895476625,130.333836170804,105.408059305821,0.552866667620932,No Policy,3.03899679348269e-10,2.08112534517961e-09,2.08112534517961e-09,1.3486039396623e-09
2111,2116,1.26381351,264160.538817253,146045.556812845,118114.982004409,0.552866667620932,No Policy,3.40534731345575e-07,2.3320046333614e-06,2.3320046333614e-06,1.51117790340999e-06
2111,2118,1.636543894,429.000586220785,237.180124511312,191.820461709473,0.552866667620932,No Policy,5.53033394124225e-10,3.78720969930231e-09,3.78720969930231e-09,2.45417506092867e-09
2111,2127,2.385681299,251.030637164988,138.786471840166,112.244165324822,0.552866667620932,No Policy,3.23608707679183e-10,2.21609409037964e-09,2.21609409037964e-09,1.43606593801316e-09
2113,2109,0.262455142,165183.333333333,91324.3590465174,73858.9742868156,0.552866667620932,No Policy,2.12941199663238e-07,6.33382200213515e-07,6.33382200213515e-07,3.12204356193516e-07
2113,2111,1.719992713,165074.078272605,91263.955565172,73810.122707433,0.552866667620932,No Policy,2.12800356739008e-07,1.45727108637482e-06,1.45727108637482e-06,9.44335973223868e-07
2113,2114,0.928678339,166070.870055553,91815.0485165224,74255.8215390306,0.552866667620932,No Policy,2.14085341330323e-07,1.40565189106055e-06,1.40565189106055e-06,9.24318477508564e-07
2113,2129,1.708088604,165373.79991602,91429.6616713808,73944.1382446393,0.552866667620932,No Policy,2.13186734014644e-07,1.45991702381987e-06,1.45991702381987e-06,9.46050584826077e-07
2114,2108,0.714440978,842.662913212695,465.880236755649,376.782676457046,0.552866667620932,No Policy,1.08629392584743e-09,6.05447366294233e-09,6.05447366294233e-09,3.96597819035636e-09
2114,2113,0.928678339,132701.712321409,73366.353478729,59335.3588426801,0.552866667620932,No Policy,1.71068480389992e-07,1.12320970444223e-06,1.12320970444223e-06,7.38592172454285e-07
2114,2203,0.667789107,220732.522842485,122035.654339486,98696.8685029991,0.552866667620932,No Policy,2.84550791355697e-07,1.52797535921736e-06,1.52797535921736e-06,9.94047543077919e-07
2115,2116,1.972403126,132302.89747638,73145.86204436,59157.03543202,0.552866667620932,No Policy,1.70554360049699e-07,1.16796767338326e-06,1.16796767338326e-06,7.56862535633065e-07
2115,2118,1.999934567,353.407751104621,195.38736566462,158.020385440001,0.552866667620932,No Policy,4.55585130605419e-10,3.11987746819351e-09,3.11987746819351e-09,2.02173264316585e-09
2115,2120,0.952875416,132433.906717801,73218.292687092,59215.614030709,0.552866667620932,No Policy,1.70723246731377e-07,1.13367127762624e-06,1.13367127762624e-06,7.43964271893283e-07
2115,2130,3.902644454,454.170766687449,251.095878309334,203.074888378115,0.552866667620932,No Policy,5.854807864619e-10,4.00941161384114e-09,4.00941161384114e-09,2.59816560817834e-09
2115,2215,0.907591305,941.247460386361,520.384346830473,420.863113555888,0.552866667620932,No Policy,1.21338127370385e-09,7.87239187100819e-09,7.87239187100819e-09,5.18517562276341e-09
2116,2108,1.060113653,165202.83901665,91335.1430886526,73867.6959279974,0.552866667620932,No Policy,2.12966344836918e-07,1.45840778397944e-06,1.45840778397944e-06,9.45072572233312e-07
2116,2111,1.26381351,164890.744939271,91162.5966761078,73728.1482631632,0.552866667620932,No Policy,2.12564018004642e-07,1.45565262290296e-06,1.45565262290296e-06,9.43287181895937e-07
2116,2115,1.972403126,165057.362936679,91254.7142131005,73802.6487235786,0.552866667620932,No Policy,2.12778808658987e-07,1.45712352368055e-06,1.45712352368055e-06,9.44240350136434e-07
2116,2118,1.370015114,165000.278848558,91223.1543235268,73777.1245250312,0.552866667620932,No Policy,2.12705220398229e-07,1.45661958634538e-06,1.45661958634538e-06,9.43913790336886e-07
2118,2111,1.636543894,251.854251012146,139.241820483251,112.612430528895,0.552866667620932,No Policy,3.24670445065963e-10,2.22336493906988e-09,2.22336493906988e-09,1.44077756925203e-09
2118,2115,1.999934567,356.585919520766,197.144469045992,159.441450474774,0.552866667620932,No Policy,4.59682172247629e-10,3.14793428358781e-09,3.14793428358781e-09,2.03991392756699e-09
2118,2116,1.370015114,132371.086421451,73183.56143919,59187.524982261,0.552866667620932,No Policy,1.70642263807749e-07,1.16856964420208e-06,1.16856964420208e-06,7.57252622765342e-07
2118,2119,1.964409789,343.599663545107,189.964800979857,153.63486256525,0.552866667620932,No Policy,4.42941325148906e-10,3.03329184213594e-09,3.03329184213594e-09,1.96562371311517e-09
2118,2120,2.237183405,132585.962704214,73302.359373592,59283.603330622,0.552866667620932,No Policy,1.70919265200731e-07,1.17046656828183e-06,1.17046656828183e-06,7.58481861212281e-07
2118,2125,2.750825735,323.831752218138,179.035781718689,144.795970499449,0.552866667620932,No Policy,4.17458107999468e-10,2.85878106542125e-09,2.85878106542125e-09,1.85253781872824e-09
2118,2127,2.627991548,179.307597974991,99.133194171547,80.174403803444,0.552866667620932,No Policy,2.31149076913701e-10,1.58292435027117e-09,1.58292435027117e-09,1.02576138429511e-09
2119,2118,1.964409789,380.329084662598,210.27127363673,170.057811025868,0.552866667620932,No Policy,4.90289970062809e-10,3.3575385317065e-09,3.3575385317065e-09,2.17574097683029e-09
2119,2120,1.305711996,264145.755008116,146037.383337552,118108.371670564,0.552866667620932,No Policy,3.40515673236082e-07,2.33187412215196e-06,2.33187412215196e-06,1.51109332996917e-06
2119,2121,2.023971733,790.810599797988,437.212821029624,353.597778768364,0.552866667620932,No Policy,1.01945005243097e-09,6.98126219418419e-09,6.98126219418419e-09,4.52397435872836e-09
2119,2125,2.563154726,430.415655007386,237.962468875814,192.453186131572,0.552866667620932,No Policy,5.54857588120944e-10,3.79970190189114e-09,3.79970190189114e-09,2.46227021659307e-09
2119,2130,2.96757456,525.150716104526,290.338326411455,234.812389693071,0.552866667620932,No Policy,6.76982485064917e-10,4.63602137038352e-09,4.63602137038352e-09,3.00421918311616e-09
2120,2115,0.952875416,164959.024693233,91200.3462761468,73758.6784170862,0.552866667620932,No Policy,2.12652038826283e-07,1.41209538338582e-06,1.41209538338582e-06,9.26678248340395e-07
2120,2118,2.237183405,164905.109372754,91170.5382925798,73734.5710801742,0.552866667620932,No Policy,2.12582535488438e-07,1.45577943187143e-06,1.45577943187143e-06,9.43369356222851e-07
2120,2119,1.305711996,165025.442280495,91237.0663462877,73788.3759342073,0.552866667620932,No Policy,2.127376590909e-07,1.45684172868401e-06,1.45684172868401e-06,9.44057742277957e-07
2120,2130,2.994964442,164989.969552472,91217.4546573542,73772.5148951178,0.552866667620932,No Policy,2.12691930474652e-07,1.45652857605918e-06,1.45652857605918e-06,9.43854814153257e-07
2121,2119,2.023971733,387.548970611615,214.262907921966,173.286062689649,0.552866667620932,No Policy,4.99597272103463e-10,3.42127555904917e-09,3.42127555904917e-09,2.21704363376817e-09
2121,2122,3.969033818,220310.607438606,121802.391376125,98508.2160624806,0.552866667620932,No Policy,2.8400689161445e-07,1.94489820328886e-06,1.94489820328886e-06,1.26032647926409e-06
2121,2124,2.549820527,329943.940771939,182415.0070363,147528.933735639,0.552866667620932,No Policy,4.25337454764967e-07,2.91273935946192e-06,2.91273935946192e-06,1.88750369336392e-06
2121,2125,2.709846204,359.733071095514,198.884424249621,160.848646845893,0.552866667620932,No Policy,4.63739229447804e-10,3.17571728284676e-09,3.17571728284676e-09,2.05791777454479e-09
2121,2126,3.557329907,634.539412212498,350.815690304069,283.723721908429,0.552866667620932,No Policy,8.1799768138514e-10,5.60170287339418e-09,5.60170287339418e-09,3.62999690594082e-09
2121,2130,2.378980882,446.43513977739,246.819108037611,199.616031739779,0.552866667620932,No Policy,5.75508632243101e-10,3.94112163428181e-09,3.94112163428181e-09,2.55391256225466e-09
2122,2121,3.969033818,329460.432432432,182147.69139187,147312.741040562,0.552866667620932,No Policy,4.24714154315799e-07,2.90847095626647e-06,2.90847095626647e-06,1.88473769689053e-06
2122,2124,3.035840126,733.333333333333,405.43555625535,327.897777077983,0.552866667620932,No Policy,9.45354937461657e-10,6.47385388744519e-09,6.47385388744519e-09,4.19516531170456e-09
2122,2125,2.394128776,329562.794520548,182204.283978417,147358.510542131,0.552866667620932,No Policy,4.2484611136863e-07,2.90937460699657e-06,2.90937460699657e-06,1.88532327763775e-06
2124,2121,2.549820527,329460.432432432,182147.69139187,147312.741040562,0.552866667620932,No Policy,4.24714154315799e-07,2.90847095626647e-06,2.90847095626647e-06,1.88473769689053e-06
2124,2122,3.035840126,733.333333333333,405.43555625535,327.897777077983,0.552866667620932,No Policy,9.45354937461657e-10,6.47385388744519e-09,6.47385388744519e-09,4.19516531170456e-09
2124,2126,2.271222943,329538.030769231,182190.592925749,147347.437843482,0.552866667620932,No Policy,4.24814187912388e-07,2.90915599303148e-06,2.90915599303148e-06,1.8851816121416e-06
2125,2118,2.750825735,412.653411609838,228.14231655914,184.511095050698,0.552866667620932,No Policy,5.31959918353306e-10,3.64289712670618e-09,3.64289712670618e-09,2.36065810655746e-09
2125,2119,2.563154726,471.637128832528,260.752447743944,210.884681088584,0.552866667620932,No Policy,6.07997029680096e-10,4.16360435448539e-09,4.16360435448539e-09,2.6980850762593e-09
2125,2121,2.709846204,932.295329512081,515.435012065903,416.860317446178,0.552866667620932,No Policy,1.20184089944548e-09,8.23028692255743e-09,8.23028692255743e-09,5.33336321813625e-09
2125,2122,2.394128776,439999.417819986,243261.011885286,196738.4059347,0.552866667620932,No Policy,5.6721221197688e-07,3.8843071929921e-06,3.8843071929921e-06,2.51709585655719e-06
2125,2127,2.505750037,251.030637164988,138.786471840166,112.244165324822,0.552866667620932,No Policy,3.23608707679183e-10,2.21609409037964e-09,2.21609409037964e-09,1.43606593801316e-09
2126,2124,2.271222943,330155.725349755,182532.095670091,147623.629679664,0.552866667620932,No Policy,4.25610470578126e-07,2.91460899002427e-06,2.91460899002427e-06,1.8887152451563e-06
2126,2130,4.155079203,561.117603134655,310.223219388501,250.894383746154,0.552866667620932,No Policy,7.23348131754541e-10,4.95353642231892e-09,4.95353642231892e-09,3.20997423335087e-09
2126,2131,2.715138703,807.301784094474,446.330247136745,360.971536957729,0.552866667620932,No Policy,1.04070917402089e-09,7.1268460817747e-09,7.1268460817747e-09,4.61831514642319e-09
2126,2136,2.368,330155.725349755,182532.095670091,147623.629679664,0.552866667620932,No Policy,4.25610470578126e-07,2.91460899002427e-06,2.91460899002427e-06,1.8887152451563e-06
2127,2110,2.811209001,235.741895476625,130.333836170804,105.408059305821,0.552866667620932,No Policy,3.03899679348269e-10,2.08112534517961e-09,2.08112534517961e-09,1.3486039396623e-09
2127,2111,2.385681299,352.595951417004,194.938548676551,157.657402740453,0.552866667620932,No Policy,4.54538623092348e-10,3.11271091469783e-09,3.11271091469783e-09,2.01708859695284e-09
2127,2118,2.627991548,468.929277348294,259.255366917443,209.673910430851,0.552866667620932,No Policy,6.04506283174823e-10,4.13969948877016e-09,4.13969948877016e-09,2.68259432451034e-09
2127,2125,2.505750037,458.347308320227,253.404948964028,204.942359356199,0.552866667620932,No Policy,5.90864851353801e-10,4.04628205059401e-09,4.04628205059401e-09,2.62205826624296e-09
2127,2210,1.386892182,659690.130503596,364720.684113941,294969.446389655,0.552866667620932,No Policy,8.50419984635863e-07,5.82373297618627e-06,5.82373297618627e-06,3.77387611631255e-06
2128,2110,3.397016429,658910.987260137,364289.92178533,294621.065474807,0.552866667620932,No Policy,8.49415575210144e-07,5.81685471321052e-06,5.81685471321052e-06,3.76941888716554e-06
2129,2113,1.708088604,264274.747276829,146108.698863304,118166.048413525,0.552866667620932,No Policy,3.40681959797157e-07,2.33301286365231e-06,2.33301286365231e-06,1.51183125345715e-06
2130,2115,3.902644454,349.768699398312,193.375455274452,156.39324412386,0.552866667620932,No Policy,4.50893954926004e-10,3.08775198314511e-09,3.08775198314511e-09,2.00091479295793e-09
2130,2119,2.96757456,385.970807868322,213.390394345118,172.580413523204,0.552866667620932,No Policy,4.97562830365068e-10,3.40734356585277e-09,3.40734356585277e-09,2.20801546977241e-09
2130,2120,2.994964442,132395.327950821,73196.9637727508,59198.3641780702,0.552866667620932,No Policy,1.70673514057042e-07,1.16878364800091e-06,1.16878364800091e-06,7.57391300796864e-07
2130,2121,2.378980882,643.901576466647,355.99171885698,287.909857609667,0.552866667620932,No Policy,8.30066638025577e-10,5.68435189628276e-09,5.68435189628276e-09,3.68355485147012e-09
2130,2131,2.835131619,610.693946392235,337.632327078151,273.061619314084,0.552866667620932,No Policy,7.87258005681606e-10,5.39119551666903e-09,5.39119551666903e-09,3.49358462723546e-09
2130,2132,5.006153108,329892.756345031,182386.708872761,147506.04747227,0.552866667620932,No Policy,4.25271471877651e-07,2.91228750423312e-06,2.91228750423312e-06,1.88721088363811e-06
2131,2126,2.715138703,807.301784094474,446.330247136745,360.971536957729,0.552866667620932,No Policy,1.04070917402089e-09,7.1268460817747e-09,7.1268460817747e-09,4.61831514642319e-09
2131,2130,2.835131619,561.117603134655,310.223219388501,250.894383746154,0.552866667620932,No Policy,7.23348131754541e-10,4.95353642231892e-09,4.95353642231892e-09,3.20997423335087e-09
2131,2132,3.076300139,330155.725349755,182532.095670091,147623.629679664,0.552866667620932,No Policy,4.25610470578126e-07,2.91460899002427e-06,2.91460899002427e-06,1.8887152451563e-06
2131,2136,2.155,330155.725349755,182532.095670091,147623.629679664,0.552866667620932,No Policy,4.25610470578126e-07,2.91460899002427e-06,2.91460899002427e-06,1.8887152451563e-06
2132,2130,5.006153108,329318.909090909,182069.447853652,147249.461237258,0.552866667620932,No Policy,4.24531713693515e-07,2.90722159067372e-06,2.90722159067372e-06,1.88392808714532e-06
2132,2131,3.076300139,329538.030769231,182190.592925749,147347.437843482,0.552866667620932,No Policy,4.24814187912388e-07,2.90915599303148e-06,2.90915599303148e-06,1.8851816121416e-06
2132,2136,2.44,733.333333333333,405.43555625535,327.897777077983,0.552866667620932,No Policy,9.45354937461657e-10,6.47385388744519e-09,6.47385388744519e-09,4.19516531170456e-09
2134,2135,2.171957846,330000,182446.000314908,147553.999685092,0.552866667620932,No Policy,4.25409721857746e-07,2.91323424935033e-06,2.91323424935033e-06,1.88782439026705e-06
2134,2215,2.613197929,330000,182446.000314908,147553.999685092,0.552866667620932,No Policy,4.25409721857746e-07,2.91323424935033e-06,2.91323424935033e-06,1.88782439026705e-06
2135,2134,2.171957846,330254.870481472,182586.909708674,147667.960772798,0.552866667620932,No Policy,4.25738280586936e-07,2.91548424151934e-06,2.91548424151934e-06,1.88928242272548e-06
2136,2126,2.368,329538.030769231,182190.592925749,147347.437843482,0.552866667620932,No Policy,4.24814187912388e-07,2.90915599303148e-06,2.90915599303148e-06,1.8851816121416e-06
2136,2131,2.155,329538.030769231,182190.592925749,147347.437843482,0.552866667620932,No Policy,4.24814187912388e-07,2.90915599303148e-06,2.90915599303148e-06,1.8851816121416e-06
2136,2132,2.44,733.333333333333,405.43555625535,327.897777077983,0.552866667620932,No Policy,9.45354937461657e-10,6.47385388744519e-09,6.47385388744519e-09,4.19516531170456e-09
2203,2108,0.682207211,219717.449275363,121474.453999041,98242.9952763219,0.552866667620932,No Policy,2.83242239344017e-07,1.54999989451456e-06,1.54999989451456e-06,1.01213160792576e-06
2203,2109,0.512428871,220000.000000001,121630.666876606,98369.3331233954,0.552866667620932,No Policy,2.83606481238499e-07,1.27594529763497e-06,1.27594529763497e-06,7.86367728238877e-07
2203,2114,0.667789107,220000.000000001,121630.666876606,98369.3331233954,0.552866667620932,No Policy,2.83606481238499e-07,1.52290462093663e-06,1.52290462093663e-06,9.90748697387021e-07
2210,2127,1.386892182,658983.038930058,364329.756751976,294653.282178082,0.552866667620932,No Policy,8.49508458485479e-07,5.81749078409701e-06,5.81749078409701e-06,3.7698310717105e-06
2215,2115,0.907591305,1015.60592315095,561.494662348546,454.111260802404,0.552866667620932,No Policy,1.30923828268098e-09,8.4943101044644e-09,8.4943101044644e-09,5.59480401986405e-09
2215,2134,2.613197929,331251.245914268,183137.772473903,148113.473440365,0.552866667620932,No Policy,4.2702272845279e-07,2.92428022647702e-06,2.92428022647702e-06,1.89498236770698e-06
2108,2109,1.194102859,366.666666666667,234.62163095374,132.045035712927,0.63987717532838,High Rebates,4.35751713145107e-10,2.98405689790959e-09,2.98405689790959e-09,1.93371864795103e-09
2108,2110,1.060104309,196.451579563854,125.704881820117,70.7466977437366,0.63987717532838,High Rebates,2.33465760940941e-10,1.59878915755296e-09,1.59878915755296e-09,1.03604204406016e-09
2108,2111,0.891136501,293.82995951417,188.015084520779,105.814874993391,0.63987717532838,High Rebates,3.49191567904519e-10,2.23725356180144e-09,2.23725356180144e-09,1.47545649933289e-09
2108,2114,0.714440978,1029.24903720663,658.592966637233,370.656070569397,0.63987717532838,High Rebates,1.22317372149747e-09,6.81737502695912e-09,6.81737502695912e-09,4.46571612622399e-09
2108,2116,1.060113653,132364.366909605,84696.9372122474,47667.4296973577,0.63987717532838,High Rebates,1.57303635382439e-07,1.07722582394739e-06,1.07722582394739e-06,6.98060303501823e-07
2108,2203,0.682207211,220368.287648366,141008.637432388,79359.6502159777,0.63987717532838,High Rebates,2.6188870599717e-07,1.43314594465249e-06,1.43314594465249e-06,9.35827360044887e-07
2109,2108,1.194102859,562.599486508178,359.99457026805,202.604916240128,0.63987717532838,High Rebates,6.68600972892261e-10,4.57862421402307e-09,4.57862421402307e-09,2.96702486833238e-09
2109,2110,0.603499322,294.677369345782,188.557322730177,106.120046615605,0.63987717532838,High Rebates,3.50198641411412e-10,1.76980961408265e-09,1.76980961408265e-09,1.13444258192881e-09
2109,2113,0.262455142,132599.61757439,84847.4687431241,47752.1488312659,0.63987717532838,High Rebates,1.57583210510254e-07,4.68722824646156e-07,4.68722824646156e-07,2.31041080176438e-07
2109,2203,0.512428871,220549.189509152,141124.39240408,79424.7971050723,0.63987717532838,High Rebates,2.62103692258303e-07,1.17920426983651e-06,1.17920426983651e-06,7.267460325452e-07
2110,2108,1.060104309,449.903834334265,287.883194683217,162.020639651048,0.63987717532838,High Rebates,5.34671908804658e-10,3.66146901883947e-09,3.66146901883947e-09,2.37269300246411e-09
2110,2109,0.603499322,366.666666666667,234.62163095374,132.045035712927,0.63987717532838,High Rebates,4.35751713145107e-10,2.20217179646678e-09,2.20217179646678e-09,1.41158542633949e-09
2110,2111,1.025019777,293.82995951417,188.015084520779,105.814874993391,0.63987717532838,High Rebates,3.49191567904519e-10,2.39128722954751e-09,2.39128722954751e-09,1.54959401465249e-09
2110,2113,0.855902515,132497.522827371,84782.1406447857,47715.3821825853,0.63987717532838,High Rebates,1.57461879707754e-07,9.82001586571472e-07,9.82001586571472e-07,6.48564390948846e-07
2110,2127,2.811209001,209.19219763749,133.857312525013,75.3348851124767,0.63987717532838,High Rebates,2.48606886810343e-10,1.70247660095187e-09,1.70247660095187e-09,1.10323323702947e-09
2110,2128,3.397016429,330101.530793913,211224.435095983,118877.09569793,0.63987717532838,High Rebates,3.92297202423463e-07,2.6864774999348e-06,2.6864774999348e-06,1.74088223403646e-06
2111,2108,0.891136501,579.530456426543,370.828311474983,208.70214495156,0.63987717532838,High Rebates,6.88721970566268e-10,4.41260850308279e-09,4.41260850308279e-09,2.91009119665574e-09
2111,2110,1.025019777,235.741895476625,150.845858184141,84.896037292484,0.63987717532838,High Rebates,2.80158913129129e-10,1.91854698906356e-09,1.91854698906356e-09,1.2432504528722e-09
2111,2116,1.26381351,264160.538817253,169030.299411607,95130.2394056463,0.63987717532838,High Rebates,3.13932020004416e-07,2.14982748549038e-06,2.14982748549038e-06,1.39312407262831e-06
2111,2118,1.636543894,429.000586220785,274.507683325175,154.49290289561,0.63987717532838,High Rebates,5.09830201052623e-10,3.49135134141652e-09,3.49135134141652e-09,2.26245390970106e-09
2111,2127,2.385681299,251.030637164988,160.628775030016,90.4018621349721,0.63987717532838,High Rebates,2.98328264172412e-10,2.04297192114224e-09,2.04297192114224e-09,1.32387988443536e-09
2113,2109,0.262455142,165183.333333333,105697.044744659,59486.2885886737,0.63987717532838,High Rebates,1.9630614677187e-07,5.8390212581896e-07,5.8390212581896e-07,2.87814825250663e-07
2113,2111,1.719992713,165074.078272605,105627.13492501,59446.9433475946,0.63987717532838,High Rebates,1.9617630655401e-07,1.34342847800573e-06,1.34342847800573e-06,8.70564063951992e-07
2113,2114,0.928678339,166070.870055553,106264.959235474,59805.9108200793,0.63987717532838,High Rebates,1.97360907627833e-07,1.2958417951673e-06,1.2958417951673e-06,8.52110343121509e-07
2113,2129,1.708088604,165373.79991602,105818.919963584,59554.8799524365,0.63987717532838,High Rebates,1.9653249988015e-07,1.34586771374433e-06,1.34586771374433e-06,8.72144729400355e-07
2114,2108,0.714440978,842.662913212695,539.200764660523,303.462148552172,0.63987717532838,High Rebates,1.0014322037353e-09,5.58149572456441e-09,5.58149572456441e-09,3.65615436543697e-09
2114,2113,0.928678339,132701.712321409,84912.7968414625,47788.9154799465,0.63987717532838,High Rebates,1.57704541312754e-07,1.03546410673242e-06,1.03546410673242e-06,6.80893052352781e-07
2114,2203,0.667789107,220732.522842485,141241.703219556,79490.8196229286,0.63987717532838,High Rebates,2.62321568114875e-07,1.40860930437458e-06,1.40860930437458e-06,9.16392145804929e-07
2115,2116,1.972403126,132302.89747638,84657.6043249463,47645.2931514337,0.63987717532838,High Rebates,1.57230584261983e-07,1.07672556498496e-06,1.07672556498496e-06,6.9773612734917e-07
2115,2118,1.999934567,353.407751104621,226.13755351598,127.270197588641,0.63987717532838,High Rebates,4.19994635407085e-10,2.87615137488671e-09,2.87615137488671e-09,1.86379406902211e-09
2115,2120,0.952875416,132433.906717801,84741.4341482887,47692.4725695123,0.63987717532838,High Rebates,1.57386277447585e-07,1.04510841757585e-06,1.04510841757585e-06,6.85845481204562e-07
2115,2130,3.902644454,454.170766687449,290.61350730469,163.557259382759,0.63987717532838,High Rebates,5.39742789939497e-10,3.69619475226155e-09,3.69619475226155e-09,2.39519585699382e-09
2115,2215,0.907591305,941.247460386361,602.282766237036,338.964694149325,0.63987717532838,High Rebates,1.11859143642774e-09,7.2573974248282e-09,7.2573974248282e-09,4.78010759989084e-09
2116,2108,1.060113653,165202.83901665,105709.525986203,59493.3130304469,0.63987717532838,High Rebates,1.96329327594383e-07,1.3444763763324e-06,1.3444763763324e-06,8.71243119548039e-07
2116,2111,1.26381351,164890.744939271,105509.824109533,59380.9208297379,0.63987717532838,High Rebates,1.95958430697437e-07,1.34193644955677e-06,1.34193644955677e-06,8.69597204628013e-07
2116,2115,1.972403126,165057.362936679,105616.439163073,59440.9237736056,0.63987717532838,High Rebates,1.9615644181874e-07,1.34329244296899e-06,1.34329244296899e-06,8.70475910978938e-07
2116,2118,1.370015114,165000.278848558,105579.91235801,59420.3664905477,0.63987717532838,High Rebates,1.96088602302762e-07,1.34282787342285e-06,1.34282787342285e-06,8.7017486216339e-07
2118,2111,1.636543894,251.854251012146,161.155786732097,90.6984642800492,0.63987717532838,High Rebates,2.99307058203873e-10,2.04967476818359e-09,2.04967476818359e-09,1.32822344113071e-09
2118,2115,1.999934567,356.585919520766,228.171190944821,128.414728575945,0.63987717532838,High Rebates,4.23771614494355e-10,2.90201638048193e-09,2.90201638048193e-09,1.8805550241111e-09
2118,2116,1.370015114,132371.086421451,84701.236874507,47669.8495469441,0.63987717532838,High Rebates,1.57311620942799e-07,1.07728050959923e-06,1.07728050959923e-06,6.98095740716446e-07
2118,2119,1.964409789,343.599663545107,219.861582153025,123.738081392082,0.63987717532838,High Rebates,4.08338569161443e-10,2.79632985305779e-09,2.79632985305779e-09,1.81206839134602e-09
2118,2120,2.237183405,132585.962704214,84838.7313033664,47747.2314008476,0.63987717532838,High Rebates,1.57566982874603e-07,1.07902924520044e-06,1.07902924520044e-06,6.99228950557304e-07
2118,2125,2.750825735,323.831752218138,207.212546890982,116.619205327156,0.63987717532838,High Rebates,3.84846111272278e-10,2.6354519290055e-09,2.6354519290055e-09,1.70781681289874e-09
2118,2127,2.627991548,179.307597974991,114.734839307154,64.572758667837,0.63987717532838,High Rebates,2.13091617266008e-10,1.45926565795874e-09,1.45926565795874e-09,9.45628488882398e-10
2119,2118,1.964409789,380.329084662598,243.363900389131,136.965184273467,0.63987717532838,High Rebates,4.51988318729011e-10,3.09524625971746e-09,3.09524625971746e-09,2.00577120919149e-09
2119,2120,1.305711996,264145.755008116,169020.839589576,95124.9154185405,0.63987717532838,High Rebates,3.13914450722166e-07,2.14970716986956e-06,2.14970716986956e-06,1.39304610609899e-06
2119,2121,2.023971733,790.810599797988,506.021652818478,284.78894697951,0.63987717532838,High Rebates,9.39810200823497e-10,6.43588315981965e-09,6.43588315981965e-09,4.17055964680011e-09
